Order ID,Customer ID,Order Date,Product,Category,Sub-Category,Region,State,Sales,Profit
CA-2025-352313,CUST-84495,2025-03-26,Standing Desk Birch,Furniture,Tables,South,Virginia,48.27,1.73
CA-2026-790753,CUST-43012,2026-01-05,Conference Table Mahogany,Furniture,Tables,Central,Texas,229.72,-15.21
CA-2023-416783,CUST-27276,2023-05-22,Premium Copy Paper A4,Office Supplies,Paper,West,Oregon,60.84,12.62
CA-2025-367531,CUST-19852,2025-10-23,Wall Clock Modern,Furniture,Furnishings,Central,Illinois,308.19,4.26
CA-2025-486354,CUST-10560,2025-09-29,Steelcase Gesture,Furniture,Chairs,South,Virginia,261.88,-20.44
CA-2024-187502,CUST-45645,2024-08-28,Microwave Oven 900W,Office Supplies,Appliances,East,New York,40.6,3.28
CA-2023-527709,CUST-74222,2023-06-06,Cricut Maker 3,Technology,Machines,West,California,451.24,225.62
CA-2024-122369,CUST-89944,2024-07-11,Canon ImageCLASS,Technology,Copiers,South,Tennessee,259.48,60.4
CA-2023-644748,CUST-15295,2023-09-29,Canon ImageCLASS,Technology,Copiers,East,Ohio,39.82,9.73
CA-2023-927401,CUST-82258,2023-12-04,Brother Monochrome Copier,Technology,Copiers,Central,Michigan,438.12,153.84
CA-2025-317220,CUST-44416,2025-08-28,Crayola Colored Pencils,Office Supplies,Art,West,Oregon,24.12,-1.35
CA-2023-670534,CUST-79672,2023-11-25,Dining Table Oak,Furniture,Tables,South,North Carolina,506.82,98.48
CA-2023-817723,CUST-75548,2023-01-09,Watercolor Brushes,Office Supplies,Art,West,California,41.0,9.56
CA-2024-228938,CUST-46558,2024-09-12,Desk Lamp LED,Furniture,Furnishings,West,Arizona,7.37,2.09
CA-2023-584716,CUST-37624,2023-05-28,Microwave Oven 900W,Office Supplies,Appliances,East,Massachusetts,12.51,0.94
CA-2025-812392,CUST-97359,2025-10-31,Conference Table Mahogany,Furniture,Tables,South,Florida,296.36,49.15
CA-2024-194488,CUST-85008,2024-11-19,Manila Envelopes Pack,Office Supplies,Envelopes,Central,Michigan,33.38,3.33
CA-2023-298017,CUST-67632,2023-05-24,Standing Desk Birch,Furniture,Tables,East,Pennsylvania,159.1,-41.86
CA-2026-350319,CUST-11195,2026-05-15,IKEA Markus,Furniture,Chairs,South,North Carolina,127.8,9.64
CA-2024-375419,CUST-62551,2024-05-11,Microwave Oven 900W,Office Supplies,Appliances,South,Tennessee,36.53,4.92
CA-2023-186590,CUST-12431,2023-11-20,Samsung Galaxy S24,Technology,Phones,Central,Indiana,231.79,115.9
CA-2024-897271,CUST-48636,2024-10-25,Sketchbook Medium,Office Supplies,Art,South,Georgia,9.04,0.98
CA-2025-722207,CUST-35651,2025-08-13,Google Pixel 8,Technology,Phones,West,Washington,364.07,106.93
CA-2026-903789,CUST-47067,2026-02-01,Heavy Duty Binder,Office Supplies,Binders,West,Washington,54.09,5.42
CA-2023-581947,CUST-96310,2023-09-10,Autonomous ErgoChair,Furniture,Chairs,South,Georgia,296.51,37.95
CA-2023-770088,CUST-93694,2023-11-28,3-Ring Binder 2-inch,Office Supplies,Binders,West,Oregon,10.88,0.62
CA-2024-363389,CUST-32745,2024-03-17,Cricut Maker 3,Technology,Machines,Central,Illinois,161.92,33.15
CA-2025-417798,CUST-83757,2025-04-17,Binder Clips Assorted,Office Supplies,Fasteners,South,Florida,14.9,2.7
CA-2025-448857,CUST-17436,2025-06-23,Crayola Colored Pencils,Office Supplies,Art,Central,Indiana,7.14,2.94
CA-2026-276637,CUST-27157,2026-01-24,iPhone 15 Pro,Technology,Phones,West,Arizona,431.41,205.91
CA-2024-460565,CUST-53988,2024-02-16,Wall Clock Modern,Furniture,Furnishings,East,Ohio,187.62,-55.79
CA-2025-756225,CUST-22755,2025-05-18,Conference Table Mahogany,Furniture,Tables,West,Oregon,305.42,-6.56
CA-2026-994586,CUST-12015,2026-01-01,3D Printer Ender 3,Technology,Machines,East,Massachusetts,134.15,55.93
CA-2023-605111,CUST-82914,2023-05-02,IKEA Markus,Furniture,Chairs,East,Pennsylvania,64.1,-3.1
CA-2025-109795,CUST-64544,2025-07-13,Google Pixel 8,Technology,Phones,Central,Indiana,108.56,27.08
CA-2026-653669,CUST-65728,2026-01-17,Wall Clock Modern,Furniture,Furnishings,South,Florida,359.11,66.14
CA-2023-959375,CUST-97228,2023-09-14,Acrylic Paint Set,Office Supplies,Art,West,California,16.44,-2.59
CA-2024-180857,CUST-71358,2024-07-21,Heavy Duty Binder,Office Supplies,Binders,East,New York,127.31,13.35
CA-2025-444950,CUST-19476,2025-03-08,Acrylic Paint Set,Office Supplies,Art,West,Washington,134.35,13.59
CA-2023-484784,CUST-57928,2023-11-21,Acrylic Paint Set,Office Supplies,Art,Central,Wisconsin,11.35,2.1
CA-2023-381941,CUST-66921,2023-12-31,Samsung Galaxy S24,Technology,Phones,West,California,1183.23,225.75
CA-2023-859112,CUST-95001,2023-05-04,Coffee Maker Espresso,Office Supplies,Appliances,Central,Michigan,58.57,8.52
CA-2025-179064,CUST-35017,2025-02-20,Heavy Duty Binder,Office Supplies,Binders,West,Arizona,39.16,11.91
CA-2025-891043,CUST-32391,2025-12-24,iPhone 15 Pro,Technology,Phones,South,Georgia,1065.33,310.7
CA-2024-829274,CUST-72537,2024-01-30,IKEA Markus,Furniture,Chairs,West,Washington,323.57,-78.39
CA-2023-235797,CUST-71824,2023-03-11,Steelcase Gesture,Furniture,Chairs,West,Oregon,58.14,-0.96
CA-2025-452895,CUST-81667,2025-05-31,3-Ring Binder 2-inch,Office Supplies,Binders,East,Massachusetts,10.92,2.05
CA-2023-343950,CUST-67920,2023-03-01,Logitech MX Master 3S,Technology,Accessories,East,Maryland,65.56,7.8
CA-2023-803645,CUST-44600,2023-12-23,OnePlus 12,Technology,Phones,West,California,1190.89,367.07
CA-2025-287840,CUST-97640,2025-06-20,OnePlus 12,Technology,Phones,East,Pennsylvania,909.55,323.69
CA-2023-792657,CUST-77996,2023-11-12,IKEA Markus,Furniture,Chairs,Central,Indiana,91.65,29.11
CA-2025-244938,CUST-82322,2025-07-04,Apple Pencil,Technology,Accessories,Central,Texas,70.69,1.48
CA-2026-890944,CUST-70686,2026-04-08,Microwave Oven 900W,Office Supplies,Appliances,West,Oregon,166.92,-3.08
CA-2023-744821,CUST-21351,2023-03-29,Logitech MX Master 3S,Technology,Accessories,West,Oregon,98.2,26.25
CA-2024-999145,CUST-22501,2024-06-22,Anker USB-C Hub,Technology,Accessories,South,Virginia,345.85,104.23
CA-2023-883540,CUST-22002,2023-08-25,Logitech MX Master 3S,Technology,Accessories,East,Massachusetts,130.06,20.28
CA-2024-427370,CUST-83374,2024-04-17,Dining Table Oak,Furniture,Tables,South,Florida,184.66,-1.72
CA-2023-277946,CUST-44346,2023-04-27,Logitech MX Master 3S,Technology,Accessories,South,Virginia,75.78,-6.5
CA-2025-431922,CUST-30344,2025-07-10,Herman Miller Aeron,Furniture,Chairs,East,Pennsylvania,71.71,14.63
CA-2024-507124,CUST-43957,2024-11-10,iPhone 15 Pro,Technology,Phones,South,Tennessee,49.69,-0.46
CA-2024-856349,CUST-48314,2024-01-14,Herman Miller Aeron,Furniture,Chairs,Central,Michigan,117.66,23.29
CA-2025-663765,CUST-69372,2025-09-05,Standing Desk Birch,Furniture,Tables,South,Georgia,295.74,-44.62
CA-2026-153024,CUST-89390,2026-05-11,Wall Clock Modern,Furniture,Furnishings,Central,Wisconsin,55.58,16.61
CA-2024-161562,CUST-48736,2024-09-10,Dining Table Oak,Furniture,Tables,Central,Illinois,21.96,9.23
CA-2024-710326,CUST-15899,2024-08-29,Conference Table Mahogany,Furniture,Tables,Central,Michigan,66.1,7.57
CA-2026-767958,CUST-16083,2026-01-18,Epson EcoTank Pro,Technology,Machines,Central,Michigan,270.63,1.25
CA-2026-250594,CUST-63171,2026-04-09,OnePlus 12,Technology,Phones,West,Washington,388.11,-7.45
CA-2023-296211,CUST-24260,2023-01-28,Bubble Mailers padded,Office Supplies,Envelopes,Central,Indiana,21.67,2.32
CA-2025-576182,CUST-65479,2025-09-28,Autonomous ErgoChair,Furniture,Chairs,West,Oregon,146.26,17.34
CA-2025-411896,CUST-67124,2025-12-26,Epson EcoTank Pro,Technology,Machines,Central,Texas,602.25,170.74
